source_id,reply_id,topic,source_text,reply_text,nested,reply_type
5.52806E+17,5.52808E+17,charliehebdo,“@LePoint: #CharlieHebdo : “The cartoonists Charb &amp; cabu are dead.” http://t.co/7USD83cQd2 http://t.co/WGHbLiLFoX”,"@Colvinius That is so, so sad. @Beltrew @LePoint",0,comment
5.52806E+17,5.52809E+17,charliehebdo,“@LePoint: #CharlieHebdo : “The cartoonists Charb &amp; cabu are dead.” http://t.co/7USD83cQd2 http://t.co/WGHbLiLFoX”,"@Colvinius @IrinaGalushkoRT @LePoint Shit! "" le grand Duduche"" was my youth...",0,comment
5.52806E+17,5.52808E+17,charliehebdo,“@LePoint: #CharlieHebdo : “The cartoonists Charb &amp; cabu are dead.” http://t.co/7USD83cQd2 http://t.co/WGHbLiLFoX”,"@Colvinius @meadea @LePoint I hate this. I hate that artists, journalists and funny people are killed in hate's name.",0,comment
5.52806E+17,5.52812E+17,charliehebdo,“@LePoint: #CharlieHebdo : “The cartoonists Charb &amp; cabu are dead.” http://t.co/7USD83cQd2 http://t.co/WGHbLiLFoX”,@nancysaidboo Exactly. @Colvinius @meadea @LePoint,1,comment
5.52806E+17,5.52808E+17,charliehebdo,“@LePoint: #CharlieHebdo : “The cartoonists Charb &amp; cabu are dead.” http://t.co/7USD83cQd2 http://t.co/WGHbLiLFoX”,@nancysaidboo @Colvinius @LePoint me too.,1,support
5.52806E+17,5.52808E+17,charliehebdo,“@LePoint: #CharlieHebdo : “The cartoonists Charb &amp; cabu are dead.” http://t.co/7USD83cQd2 http://t.co/WGHbLiLFoX”,@Colvinius @LePoint oh my god! Horrific! Such waste and tragedy. #CharlieHebdo,0,comment
5.52806E+17,5.52807E+17,charliehebdo,“@LePoint: #CharlieHebdo : “The cartoonists Charb &amp; cabu are dead.” http://t.co/7USD83cQd2 http://t.co/WGHbLiLFoX”,RIP satire “@Colvinius: “@LePoint: #CharlieHebdo : “The cartoonists Charb &amp; Cabu are dead.” http://t.co/jR6enECfXS http://t.co/h55q9S8vNO””,0,support
5.52806E+17,5.52808E+17,charliehebdo,“@LePoint: #CharlieHebdo : “The cartoonists Charb &amp; cabu are dead.” http://t.co/7USD83cQd2 http://t.co/WGHbLiLFoX”,@SuzanneCarbone @JulieOMarshall @Colvinius @LePoint https://t.co/Mqm0jWCWYU,1,comment
5.52806E+17,5.52808E+17,charliehebdo,“@LePoint: #CharlieHebdo : “The cartoonists Charb &amp; cabu are dead.” http://t.co/7USD83cQd2 http://t.co/WGHbLiLFoX”,@juice_pre @SuzanneCarbone @JulieOMarshall @LePoint I protect my mental health by avoiding videos of atrocities. Seen too many IRL.,1,comment
5.52806E+17,5.52809E+17,charliehebdo,“@LePoint: #CharlieHebdo : “The cartoonists Charb &amp; cabu are dead.” http://t.co/7USD83cQd2 http://t.co/WGHbLiLFoX”,"@Colvinius @SuzanneCarbone @JulieOMarshall @LePoint no blood, just hear the shouting. I don't post any videos where u see blood or killing",1,comment
5.52806E+17,5.52828E+17,charliehebdo,“@LePoint: #CharlieHebdo : “The cartoonists Charb &amp; cabu are dead.” http://t.co/7USD83cQd2 http://t.co/WGHbLiLFoX”,@SuzanneCarbone @Lemnoc55 @Colvinius @LePoint Brave men. Martyrs for freedom.,1,comment
5.52806E+17,5.52817E+17,charliehebdo,“@LePoint: #CharlieHebdo : “The cartoonists Charb &amp; cabu are dead.” http://t.co/7USD83cQd2 http://t.co/WGHbLiLFoX”,@SuzanneCarbone @Mass_debater @Colvinius @LePoint Please RT - Download a hilarious FREE Koran PARODY https://t.co/hXbeZHdguj,1,comment
5.52806E+17,5.52809E+17,charliehebdo,“@LePoint: #CharlieHebdo : “The cartoonists Charb &amp; cabu are dead.” http://t.co/7USD83cQd2 http://t.co/WGHbLiLFoX”,@Colvinius @LePoint A tragedy.,0,comment
5.52806E+17,5.52811E+17,charliehebdo,“@LePoint: #CharlieHebdo : “The cartoonists Charb &amp; cabu are dead.” http://t.co/7USD83cQd2 http://t.co/WGHbLiLFoX”,"@Colvinius @IrinaGalushkoRT @LePoint Assassins did recon, knew victim names/faces, according to witnesses.",0,comment
5.52806E+17,5.52811E+17,charliehebdo,“@LePoint: #CharlieHebdo : “The cartoonists Charb &amp; cabu are dead.” http://t.co/7USD83cQd2 http://t.co/WGHbLiLFoX”,@russianinusofa @Colvinius @LePoint as evidenced by the fact they killed 3 cartoonists - not just random people,1,comment
5.52806E+17,5.52807E+17,charliehebdo,“@LePoint: #CharlieHebdo : “The cartoonists Charb &amp; cabu are dead.” http://t.co/7USD83cQd2 http://t.co/WGHbLiLFoX”,“@Colvinius: “@LePoint: #CharlieHebdo : “The cartoonists Charb &amp; cabu are dead.” http://t.co/DulWZcURCu http://t.co/vbQMAW7MC0”” @hyzaidi,0,support
5.52806E+17,5.52808E+17,charliehebdo,“@LePoint: #CharlieHebdo : “The cartoonists Charb &amp; cabu are dead.” http://t.co/7USD83cQd2 http://t.co/WGHbLiLFoX”,@Colvinius @MartinRJay Nothing justifies this horrendous crime but why always mess with Islam?? Zillion things out there to make fun of,0,comment
5.52806E+17,5.52811E+17,charliehebdo,“@LePoint: #CharlieHebdo : “The cartoonists Charb &amp; cabu are dead.” http://t.co/7USD83cQd2 http://t.co/WGHbLiLFoX”,"@Colvinius @MartinRJay  What I mean is that they know Muslims take no jokes when it's related to their religion, book or prophet. Why do it?",1,comment
5.52806E+17,5.5322E+17,charliehebdo,“@LePoint: #CharlieHebdo : “The cartoonists Charb &amp; cabu are dead.” http://t.co/7USD83cQd2 http://t.co/WGHbLiLFoX”,"@Red4Mira @Colvinius @MartinRJay why do it? Hmm, because that's how societies evolve, by breaking down taboos, accepting ridicule",1,comment
5.52806E+17,5.53222E+17,charliehebdo,“@LePoint: #CharlieHebdo : “The cartoonists Charb &amp; cabu are dead.” http://t.co/7USD83cQd2 http://t.co/WGHbLiLFoX”,@hanibathish @Colvinius @MartinRJay Thanks for the info. Is your server lagging?,1,comment
5.52806E+17,5.53224E+17,charliehebdo,“@LePoint: #CharlieHebdo : “The cartoonists Charb &amp; cabu are dead.” http://t.co/7USD83cQd2 http://t.co/WGHbLiLFoX”,"@Red4Mira @Colvinius @MartinRJay not lagging, just answered your original question: no one, no nation or faith system above ridicule",1,comment
5.52806E+17,5.53226E+17,charliehebdo,“@LePoint: #CharlieHebdo : “The cartoonists Charb &amp; cabu are dead.” http://t.co/7USD83cQd2 http://t.co/WGHbLiLFoX”,"@hanibathish @Colvinius @MartinRJay Oh well, as u may have noticed, some ppl disagree with you!",1,deny
5.52806E+17,5.53227E+17,charliehebdo,“@LePoint: #CharlieHebdo : “The cartoonists Charb &amp; cabu are dead.” http://t.co/7USD83cQd2 http://t.co/WGHbLiLFoX”,"@Red4Mira @Colvinius @MartinRJay I respect their right to disagree with me and will defend that right, even if I disagree with them",1,comment
5.52806E+17,5.52812E+17,charliehebdo,“@LePoint: #CharlieHebdo : “The cartoonists Charb &amp; cabu are dead.” http://t.co/7USD83cQd2 http://t.co/WGHbLiLFoX”,@Red4Mira @MartinRJay Because *not* to do it for any religion creates a class of people who can't be criticised.,1,comment
5.52806E+17,5.52812E+17,charliehebdo,“@LePoint: #CharlieHebdo : “The cartoonists Charb &amp; cabu are dead.” http://t.co/7USD83cQd2 http://t.co/WGHbLiLFoX”,"@Colvinius @Red4Mira true but there's a huge difference between being criticized and satirized, no?",1,comment
5.52806E+17,5.52813E+17,charliehebdo,“@LePoint: #CharlieHebdo : “The cartoonists Charb &amp; cabu are dead.” http://t.co/7USD83cQd2 http://t.co/WGHbLiLFoX”,"@MartinRJay @Red4Mira So Jon Stewart, John Oliver, Colbert, Private Eye all fair game? Freedom of speech includes ridicule.",1,comment
5.52806E+17,5.52815E+17,charliehebdo,“@LePoint: #CharlieHebdo : “The cartoonists Charb &amp; cabu are dead.” http://t.co/7USD83cQd2 http://t.co/WGHbLiLFoX”,"@Colvinius @Red4Mira yes freedom of speech is v broad but some cultures r behind the anglo saxons on self criticism, that's all.",1,comment
5.52806E+17,5.52814E+17,charliehebdo,“@LePoint: #CharlieHebdo : “The cartoonists Charb &amp; cabu are dead.” http://t.co/7USD83cQd2 http://t.co/WGHbLiLFoX”,@Colvinius @MartinRJay  Freedom of speech shud never mean to give the press the right to trash others or ruin others image just bec they CAN,1,comment
5.52806E+17,5.52815E+17,charliehebdo,“@LePoint: #CharlieHebdo : “The cartoonists Charb &amp; cabu are dead.” http://t.co/7USD83cQd2 http://t.co/WGHbLiLFoX”,@Red4Mira @MartinRJay So your answer to my question is yes. Enough said. Bye.,1,comment
5.52806E+17,5.52812E+17,charliehebdo,“@LePoint: #CharlieHebdo : “The cartoonists Charb &amp; cabu are dead.” http://t.co/7USD83cQd2 http://t.co/WGHbLiLFoX”,"@Colvinius @MartinRJay  It's not a matter of criticism, it's insulting and demeaning and offensive",1,deny
5.52806E+17,5.52814E+17,charliehebdo,“@LePoint: #CharlieHebdo : “The cartoonists Charb &amp; cabu are dead.” http://t.co/7USD83cQd2 http://t.co/WGHbLiLFoX”,@Red4Mira @MartinRJay Good satire often is. Their latest cover attacks an ANTI-Muslim writer - and Jesus: http://t.co/HwPsFsLCje,1,comment
5.52806E+17,5.52815E+17,charliehebdo,“@LePoint: #CharlieHebdo : “The cartoonists Charb &amp; cabu are dead.” http://t.co/7USD83cQd2 http://t.co/WGHbLiLFoX”,"@Colvinius @MartinRJay  Saw that b4, thanks anyway",1,comment
5.52806E+17,5.52812E+17,charliehebdo,“@LePoint: #CharlieHebdo : “The cartoonists Charb &amp; cabu are dead.” http://t.co/7USD83cQd2 http://t.co/WGHbLiLFoX”,"@Red4Mira @MartinRJay In other words, satire isn't satire and free speech isn't free speech if some people are 'beyond ridicule'.",1,comment
5.52806E+17,5.52809E+17,charliehebdo,“@LePoint: #CharlieHebdo : “The cartoonists Charb &amp; cabu are dead.” http://t.co/7USD83cQd2 http://t.co/WGHbLiLFoX”,@Red4Mira @MartinRJay See my previous tweets. That's what Charlie Hebdo does. Latest cover savages an ANTI-Muslim writer - and Jesus.,1,support
5.52806E+17,5.52807E+17,charliehebdo,“@LePoint: #CharlieHebdo : “The cartoonists Charb &amp; cabu are dead.” http://t.co/7USD83cQd2 http://t.co/WGHbLiLFoX”,@Colvinius @plesbilongmi @LePoint oh god. No.,0,comment
5.52806E+17,5.52808E+17,charliehebdo,“@LePoint: #CharlieHebdo : “The cartoonists Charb &amp; cabu are dead.” http://t.co/7USD83cQd2 http://t.co/WGHbLiLFoX”,@yodaberg @Colvinius @plesbilongmi @LePoint I don't know who they are but lives are lost. This is shit. RIP guys.,1,comment
5.52806E+17,5.52807E+17,charliehebdo,“@LePoint: #CharlieHebdo : “The cartoonists Charb &amp; cabu are dead.” http://t.co/7USD83cQd2 http://t.co/WGHbLiLFoX”,@Colvinius @LePoint tragedy :( :( #CharlieHebdo,0,support
5.52806E+17,5.52808E+17,charliehebdo,“@LePoint: #CharlieHebdo : “The cartoonists Charb &amp; cabu are dead.” http://t.co/7USD83cQd2 http://t.co/WGHbLiLFoX”,@Colvinius Just awful. @LePoint,0,comment
5.44329E+17,5.4433E+17,sydneysiege,"#SYDNEYSIEGE: Hostage-takers ‘have suicide belts, demand radio convo with #Abbott’ – report http://t.co/1ZlzKDjvSf http://t.co/7Jej7i4SlO",@RT_com THEY JUST COULD NOT HAVE PICKED A MORE CONVENIENT TIME FOR.....THE USA GOVERNMEMT....JOHN MCCAIN STOP IT WITH YOUR PAID TERRORISTS!,0,comment
5.44329E+17,5.44345E+17,sydneysiege,"#SYDNEYSIEGE: Hostage-takers ‘have suicide belts, demand radio convo with #Abbott’ – report http://t.co/1ZlzKDjvSf http://t.co/7Jej7i4SlO","@Babywash @RT_com 

You are on crack. Your foolish comment invalidates any truth that may be buried within the nonsense.",1,comment
5.44329E+17,5.4433E+17,sydneysiege,"#SYDNEYSIEGE: Hostage-takers ‘have suicide belts, demand radio convo with #Abbott’ – report http://t.co/1ZlzKDjvSf http://t.co/7Jej7i4SlO","Nice linkbait. @RT_com but does a ""report"" of a suicide belt really rate a headline like your tweet? #sydneysiege http://t.co/CabefLe9L9",0,deny
5.44329E+17,5.44331E+17,sydneysiege,"#SYDNEYSIEGE: Hostage-takers ‘have suicide belts, demand radio convo with #Abbott’ – report http://t.co/1ZlzKDjvSf http://t.co/7Jej7i4SlO",@Shoq Typical @RT_com BS,1,support
5.44329E+17,5.44335E+17,sydneysiege,"#SYDNEYSIEGE: Hostage-takers ‘have suicide belts, demand radio convo with #Abbott’ – report http://t.co/1ZlzKDjvSf http://t.co/7Jej7i4SlO",". @RT_com ""another report claims hostage takers have suicide belts"" - no sourcing, no facts, just spreading hysteria. 

You folks SUCK.",0,deny
5.44329E+17,5.4433E+17,sydneysiege,"#SYDNEYSIEGE: Hostage-takers ‘have suicide belts, demand radio convo with #Abbott’ – report http://t.co/1ZlzKDjvSf http://t.co/7Jej7i4SlO","@RT_com ok, time to calm down and report responsibly on #sydneysiege - don't fill in the unknowns with fear-mongering!",0,deny
5.44329E+17,5.44336E+17,sydneysiege,"#SYDNEYSIEGE: Hostage-takers ‘have suicide belts, demand radio convo with #Abbott’ – report http://t.co/1ZlzKDjvSf http://t.co/7Jej7i4SlO",.@RT_com @HarrietBaldwin Were you listening to the same news conference I was????? WHAT IS WITH ALL OF THE DISINFORMATION ON THIS EVENT???,0,deny
5.44329E+17,5.4433E+17,sydneysiege,"#SYDNEYSIEGE: Hostage-takers ‘have suicide belts, demand radio convo with #Abbott’ – report http://t.co/1ZlzKDjvSf http://t.co/7Jej7i4SlO",@RT_com @AnonymTipster another Israeli false flag operation? This is what Abbott had been PRAYING for.,0,comment
5.44329E+17,5.44345E+17,sydneysiege,"#SYDNEYSIEGE: Hostage-takers ‘have suicide belts, demand radio convo with #Abbott’ – report http://t.co/1ZlzKDjvSf http://t.co/7Jej7i4SlO","@Perseus009 @RT_com @AnonymTipster 

People like you and these things that you say are what keep people like me (the establishment) laughing",1,support
5.44329E+17,5.44349E+17,sydneysiege,"#SYDNEYSIEGE: Hostage-takers ‘have suicide belts, demand radio convo with #Abbott’ – report http://t.co/1ZlzKDjvSf http://t.co/7Jej7i4SlO",@1drngju @RT_com @AnonymTipster ;),1,comment
5.44329E+17,5.44351E+17,sydneysiege,"#SYDNEYSIEGE: Hostage-takers ‘have suicide belts, demand radio convo with #Abbott’ – report http://t.co/1ZlzKDjvSf http://t.co/7Jej7i4SlO","@Perseus009 @RT_com @AnonymTipster 

Conspiracy wackjob",1,query
5.44329E+17,5.44409E+17,sydneysiege,"#SYDNEYSIEGE: Hostage-takers ‘have suicide belts, demand radio convo with #Abbott’ – report http://t.co/1ZlzKDjvSf http://t.co/7Jej7i4SlO","@1drngju @Perseus009 @RT_com @AnonymTipster if you're part of the establishment then you're part of the problem. 
#CUNT",1,comment
5.44329E+17,5.44497E+17,sydneysiege,"#SYDNEYSIEGE: Hostage-takers ‘have suicide belts, demand radio convo with #Abbott’ – report http://t.co/1ZlzKDjvSf http://t.co/7Jej7i4SlO","@scottparnell13 @Perseus009 @RT_com @AnonymTipster 
Hilarious! A #cunt like you can insult me, then block me so I can't respond?
#pussy",1,deny
5.44329E+17,5.44346E+17,sydneysiege,"#SYDNEYSIEGE: Hostage-takers ‘have suicide belts, demand radio convo with #Abbott’ – report http://t.co/1ZlzKDjvSf http://t.co/7Jej7i4SlO",@Perseus009 @RT_com Does seem terribly convenient to Abbott's gov't.,1,support
